cliente_id,fecha_corte,edad,estado_civil,tiene_hijos,tipo_vivienda,tiene_coche,tiene_moto,tiene_mascota,ingreso,nivel_educacion,situacion_laboral,num_personas_hogar,ccaa,tiene_hipoteca,seguro_coche_t0,seguro_moto_t0,seguro_vehiculo_electrico_t0,seguro_hogar_t0,seguro_inquilino_t0,seguro_salud_t0,seguro_dental_t0,seguro_vida_t0,seguro_accidentes_t0,seguro_decesos_t0,seguro_viaje_t0,seguro_mascotas_t0,contrató_coche,fecha_contratacion_coche,contrató_moto,fecha_contratacion_moto,contrató_vehiculo_electrico,fecha_contratacion_vehiculo_electrico,contrató_hogar,fecha_contratacion_hogar,contrató_inquilino,fecha_contratacion_inquilino,contrató_salud,fecha_contratacion_salud,contrató_dental,fecha_contratacion_dental,contrató_vida,fecha_contratacion_vida,contrató_accidentes,fecha_contratacion_accidentes,contrató_decesos,fecha_contratacion_decesos,contrató_viaje,fecha_contratacion_viaje,contrató_mascotas,fecha_contratacion_mascotas
C08058,2023-01-01,60.0,casado,1,propietario,1,0,1,medio,secundaria,autonomo,4,Andalucia,1,1,0,0,1,0,0,0,0,1,0,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08059,2023-01-01,55.0,casado,1,propietario,0,0,0,bajo,secundaria,autonomo,3,Andalucia,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,0,,0,,0,,0,,0,,0,,1,2023-01-12,0,,0,,0,,0,
C08060,2023-01-01,79.0,soltero,1,propietario,1,0,0,medio,secundaria,jubilado,2,Madrid,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,1,2023-07-20,0,,0,,0,,0,
C08061,2023-01-01,39.0,casado,1,propietario,1,0,0,medio,fp,empleado,1,Andalucia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08062,2023-01-01,46.0,divorciado,0,inquilino,0,1,1,bajo,fp,empleado,2,Asturias,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08063,2023-01-01,59.0,casado,1,propietario,1,0,1,bajo,secundaria,desempleado,3,Cataluna,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08064,2023-01-01,51.0,casado,1,propietario,1,0,0,medio,universitaria,empleado,3,Asturias,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-06-08
C08065,2023-01-01,56.0,casado,1,inquilino,1,0,0,alto,secundaria,empleado,5,Navarra,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-05-30,0,,0,,0,
C08066,2023-01-01,40.0,soltero,1,inquilino,1,0,0,alto,fp,autonomo,2,Cataluna,0,1,0,0,0,0,0,0,0,1,0,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08067,2023-01-01,40.0,soltero,0,propietario,1,0,0,bajo,universitaria,empleado,2,Valencia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,2023-10-27,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08068,2023-01-01,55.0,soltero,1,propietario,1,0,0,medio,secundaria,desempleado,2,Pais Vasco,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,1,2023-10-18,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08069,2023-01-01,39.0,divorciado,1,propietario,1,1,1,alto,secundaria,empleado,1,Cataluna,0,1,1,0,0,0,0,1,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08070,2023-01-01,74.0,soltero,0,inquilino,1,0,0,bajo,universitaria,jubilado,1,Asturias,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08071,2023-01-01,69.0,casado,1,propietario,1,0,0,bajo,secundaria,empleado,3,Castilla y Leon,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08072,2023-01-01,32.0,soltero,0,propietario,1,0,0,medio,universitaria,empleado,1,Pais Vasco,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08073,2023-01-01,42.0,casado,1,inquilino,0,0,1,medio,universitaria,empleado,3,Murcia,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08074,2023-01-01,53.0,soltero,0,propietario,0,0,0,medio,secundaria,jubilado,2,Baleares,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08075,2023-01-01,65.0,casado,1,propietario,1,0,0,bajo,fp,empleado,1,Cataluna,1,1,0,0,0,0,0,1,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08076,2023-01-01,54.0,soltero,0,propietario,1,0,0,bajo,secundaria,empleado,2,Madrid,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08077,2023-01-01,65.0,divorciado,1,propietario,0,0,1,bajo,fp,jubilado,2,Castilla-La Mancha,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08078,2023-01-01,74.0,casado,1,inquilino,1,0,0,alto,secundaria,jubilado,5,Madrid,0,1,0,0,0,0,1,1,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-02-24,0,
C08079,2023-01-01,29.0,soltero,0,inquilino,0,0,0,bajo,secundaria,empleado,2,Andalucia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08080,2023-01-01,62.0,soltero,1,propietario,1,0,1,bajo,fp,jubilado,2,Cataluna,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08081,2023-01-01,52.0,soltero,0,inquilino,1,0,0,alto,secundaria,empleado,2,Castilla y Leon,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08082,2023-01-01,44.0,casado,1,propietario,1,0,0,medio,secundaria,empleado,5,Andalucia,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08083,2023-01-01,73.0,soltero,1,propietario,1,0,0,medio,secundaria,jubilado,4,Navarra,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08084,2023-01-01,71.0,soltero,1,propietario,1,0,1,alto,secundaria,empleado,2,Canarias,0,1,0,0,1,0,1,0,1,0,0,0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08085,2023-01-01,65.0,casado,1,inquilino,1,0,0,medio,secundaria,jubilado,5,Aragon,0,1,0,0,0,1,1,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08086,2023-01-01,72.0,soltero,1,inquilino,0,0,0,medio,fp,jubilado,2,Extremadura,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08087,2023-01-01,35.0,soltero,0,propietario,0,1,0,alto,secundaria,empleado,2,Pais Vasco,1,0,1,0,0,0,1,1,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08088,2023-01-01,24.0,soltero,0,inquilino,0,0,0,medio,postgrado,desempleado,2,Murcia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08089,2023-01-01,56.0,casado,1,inquilino,0,0,0,medio,fp,desempleado,4,Andalucia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08090,2023-01-01,72.0,soltero,1,propietario,1,0,0,bajo,secundaria,jubilado,1,Cataluna,0,0,0,0,1,0,1,1,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08091,2023-01-01,44.0,casado,1,inquilino,1,0,1,medio,universitaria,empleado,2,Valencia,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-07-17,0,,0,,0,
C08092,2023-01-01,46.0,casado,1,inquilino,1,0,0,medio,universitaria,empleado,3,Aragon,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08093,2023-01-01,42.0,casado,1,inquilino,1,0,0,alto,universitaria,empleado,1,Cataluna,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08094,2023-01-01,46.0,soltero,1,inquilino,1,0,0,medio,secundaria,empleado,2,Andalucia,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08095,2023-01-01,73.0,casado,1,inquilino,1,0,0,medio,secundaria,jubilado,4,Andalucia,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08096,2023-01-01,28.0,soltero,0,inquilino,0,0,0,medio,universitaria,empleado,2,Canarias,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08097,2023-01-01,70.0,casado,1,inquilino,1,0,0,medio,secundaria,empleado,3,Baleares,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08098,2023-01-01,44.0,soltero,1,propietario,1,1,1,bajo,fp,empleado,2,Cataluna,0,1,1,0,1,0,0,0,0,1,1,0,0,0,,0,,0,,0,,0,,1,2023-05-02,0,,0,,0,,0,,0,,0,
C08099,2023-01-01,73.0,soltero,1,propietario,1,0,1,medio,secundaria,jubilado,4,Aragon,0,1,0,0,1,0,1,1,1,1,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08100,2023-01-01,49.0,casado,1,inquilino,1,0,0,medio,universitaria,empleado,2,Galicia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08101,2023-01-01,72.0,soltero,1,propietario,0,0,0,medio,universitaria,jubilado,3,Pais Vasco,0,0,0,0,0,0,1,1,1,0,1,0,0,0,,0,,1,2023-06-14,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08102,2023-01-01,83.0,casado,1,propietario,0,0,0,medio,secundaria,jubilado,5,Murcia,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-07-15,0,
C08103,2023-01-01,58.0,divorciado,1,inquilino,1,0,0,medio,fp,empleado,2,Madrid,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08104,2023-01-01,18.0,soltero,0,inquilino,0,1,0,medio,fp,empleado,2,Andalucia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-08-28,0,
C08105,2023-01-01,46.0,casado,1,propietario,0,0,0,medio,universitaria,empleado,1,Baleares,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08106,2023-01-01,65.0,soltero,0,propietario,1,0,0,medio,fp,jubilado,2,Castilla-La Mancha,0,1,0,0,1,0,1,1,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08107,2023-01-01,57.0,divorciado,1,propietario,1,0,0,bajo,secundaria,jubilado,4,Madrid,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,1,2023-02-01,0,,0,,0,,0,,0,,0,,0,
C08108,2023-01-01,51.0,casado,1,propietario,1,0,1,bajo,fp,empleado,3,Cantabria,1,1,0,0,1,0,1,0,0,0,0,1,0,0,,1,2023-09-26,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08109,2023-01-01,31.0,casado,0,propietario,1,1,1,bajo,postgrado,desempleado,2,Andalucia,1,0,1,0,1,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08110,2023-01-01,68.0,casado,1,inquilino,0,0,1,bajo,postgrado,empleado,2,Madrid,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08111,2023-01-01,55.0,casado,1,propietario,1,0,0,medio,universitaria,autonomo,4,Valencia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08112,2023-01-01,53.0,casado,1,inquilino,1,0,0,alto,fp,autonomo,2,Madrid,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-10-02,0,
C08113,2023-01-01,72.0,soltero,0,propietario,0,0,0,medio,secundaria,empleado,1,Castilla-La Mancha,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08114,2023-01-01,36.0,casado,1,propietario,1,0,0,alto,postgrado,empleado,1,La Rioja,1,1,0,0,1,0,1,1,0,0,0,1,0,0,,0,,0,,0,,0,,0,,0,,1,2023-01-15,0,,0,,0,,0,
C08115,2023-01-01,62.0,casado,1,propietario,1,0,0,medio,fp,desempleado,3,Madrid,1,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,1,2023-10-04,0,,0,,0,,0,,0,,0,
C08116,2023-01-01,39.0,soltero,1,propietario,1,1,1,alto,postgrado,empleado,1,Andalucia,1,0,1,0,1,0,1,1,1,1,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-08-17
C08117,2023-01-01,44.0,casado,1,inquilino,0,0,0,bajo,postgrado,empleado,5,Pais Vasco,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,1,2023-03-27,0,,0,,0,,0,,0,,1,2023-11-30,0,
C08118,2023-01-01,72.0,soltero,0,inquilino,0,0,0,bajo,secundaria,jubilado,2,Madrid,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08119,2023-01-01,39.0,casado,0,propietario,1,0,0,alto,fp,empleado,2,Cataluna,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08120,2023-01-01,57.0,casado,1,propietario,0,0,0,bajo,secundaria,desempleado,2,Andalucia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08121,2023-01-01,75.0,soltero,1,propietario,0,0,1,medio,universitaria,jubilado,5,Murcia,0,0,0,0,1,0,0,0,0,0,1,0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08122,2023-01-01,67.0,casado,0,inquilino,0,0,0,bajo,fp,jubilado,2,Castilla y Leon,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,1,2023-03-16,0,,0,,0,,0,,0,
C08123,2023-01-01,44.0,divorciado,0,propietario,1,0,0,medio,universitaria,autonomo,2,Andalucia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,1,2023-10-05,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08124,2023-01-01,57.0,casado,1,propietario,1,0,1,alto,secundaria,autonomo,4,Ceuta,0,1,0,0,1,0,0,0,1,1,0,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08125,2023-01-01,33.0,soltero,1,propietario,1,0,0,bajo,fp,desempleado,2,Galicia,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,1,2023-06-12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08126,2023-01-01,37.0,casado,1,propietario,1,0,0,medio,fp,empleado,1,Madrid,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08127,2023-01-01,34.0,soltero,0,propietario,1,0,0,bajo,postgrado,empleado,2,Andalucia,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,1,2023-06-08,0,,0,,0,,1,2023-11-13,0,,0,,0,
C08128,2023-01-01,67.0,soltero,1,propietario,1,0,0,medio,secundaria,jubilado,2,Galicia,0,1,0,0,1,0,0,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-08-04,0,,0,,0,
C08129,2023-01-01,51.0,soltero,0,propietario,0,0,1,bajo,secundaria,autonomo,2,Madrid,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08130,2023-01-01,68.0,soltero,1,propietario,0,0,0,medio,secundaria,jubilado,2,Canarias,0,0,0,0,1,0,1,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,1,2023-02-09,0,,0,,0,,0,,0,
C08131,2023-01-01,40.0,casado,1,propietario,1,0,0,alto,universitaria,autonomo,2,Andalucia,1,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08132,2023-01-01,45.0,casado,0,propietario,1,0,0,medio,universitaria,empleado,4,Madrid,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08133,2023-01-01,42.0,soltero,1,propietario,1,0,0,medio,secundaria,empleado,5,Canarias,1,1,0,0,1,0,0,0,0,1,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08134,2023-01-01,39.0,casado,0,propietario,0,0,0,bajo,postgrado,empleado,2,Galicia,1,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08135,2023-01-01,34.0,soltero,0,propietario,0,0,0,medio,fp,empleado,2,Madrid,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,1,2023-08-30,0,,0,,0,,0,
C08136,2023-01-01,58.0,divorciado,0,propietario,0,0,0,medio,secundaria,empleado,2,Andalucia,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08137,2023-01-01,46.0,casado,0,inquilino,0,0,0,medio,universitaria,autonomo,2,Cataluna,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08138,2023-01-01,37.0,soltero,0,propietario,0,0,1,medio,postgrado,empleado,2,Madrid,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2023-10-24,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08139,2023-01-01,56.0,divorciado,0,inquilino,0,0,1,alto,secundaria,empleado,1,Andalucia,0,0,0,0,0,0,1,1,1,0,0,1,1,0,,0,,0,,1,2023-05-06,0,,0,,0,,0,,0,,0,,0,,0,
C08140,2023-01-01,70.0,soltero,0,propietario,1,0,0,medio,postgrado,empleado,1,Andalucia,0,1,0,0,1,0,1,0,0,1,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08141,2023-01-01,48.0,casado,1,propietario,0,1,1,alto,universitaria,autonomo,4,Castilla-La Mancha,1,0,1,0,0,0,1,0,0,1,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-10-02,0,,0,
C08142,2023-01-01,71.0,soltero,1,propietario,0,0,0,bajo,postgrado,jubilado,4,Navarra,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,2023-05-15,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-07-05
C08143,2023-01-01,27.0,soltero,0,propietario,1,0,0,alto,universitaria,empleado,2,Asturias,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08144,2023-01-01,75.0,casado,1,propietario,0,0,0,medio,secundaria,jubilado,3,Canarias,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08145,2023-01-01,51.0,soltero,0,propietario,1,0,1,medio,secundaria,empleado,2,Andalucia,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08146,2023-01-01,74.0,soltero,1,propietario,1,0,0,bajo,fp,desempleado,2,Canarias,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08147,2023-01-01,50.0,casado,1,propietario,1,0,1,bajo,secundaria,jubilado,3,Cataluna,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,1,2023-03-12,0,,0,,0,,0,,0,,0,
C08148,2023-01-01,44.0,soltero,1,inquilino,0,0,0,medio,fp,empleado,3,Murcia,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08149,2023-01-01,46.0,soltero,0,propietario,1,0,1,bajo,universitaria,empleado,2,Andalucia,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08150,2023-01-01,42.0,casado,0,inquilino,0,0,1,medio,postgrado,empleado,1,Canarias,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08151,2023-01-01,56.0,casado,1,propietario,0,0,1,medio,secundaria,empleado,5,Canarias,1,0,0,0,1,0,0,0,1,0,0,0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08152,2023-01-01,67.0,soltero,0,propietario,0,0,1,medio,fp,jubilado,1,Extremadura,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08153,2023-01-01,47.0,soltero,0,inquilino,0,0,0,medio,universitaria,empleado,2,Cataluna,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08154,2023-01-01,66.0,casado,1,propietario,1,0,1,bajo,fp,jubilado,2,Castilla y Leon,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08155,2023-01-01,49.0,soltero,0,inquilino,0,0,0,medio,postgrado,empleado,2,Valencia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-01-21,0,,0,
C08156,2023-01-01,49.0,casado,1,propietario,0,0,0,bajo,secundaria,empleado,3,Madrid,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08157,2023-01-01,57.0,divorciado,1,propietario,1,0,0,alto,postgrado,empleado,2,Cataluna,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-05-09,0,,0,,0,
C08158,2023-01-01,54.0,casado,1,propietario,1,0,0,bajo,fp,jubilado,1,Galicia,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-07-04,0,
C08159,2023-01-01,51.0,soltero,1,propietario,1,0,0,alto,postgrado,empleado,2,Cantabria,1,1,0,0,1,0,1,0,1,0,0,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-05-20
C08160,2023-01-01,51.0,casado,1,propietario,1,0,0,medio,secundaria,autonomo,5,Valencia,1,1,0,0,1,0,1,0,0,0,0,0,0,0,,1,2023-04-16,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08161,2023-01-01,50.0,soltero,1,propietario,0,0,0,bajo,fp,jubilado,2,Canarias,0,0,0,0,0,0,1,0,1,1,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08162,2023-01-01,71.0,divorciado,1,propietario,1,0,0,medio,secundaria,jubilado,1,Galicia,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08163,2023-01-01,53.0,divorciado,1,propietario,0,0,1,medio,postgrado,jubilado,4,Murcia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-04-01,0,,0,
C08164,2023-01-01,65.0,soltero,1,propietario,0,0,0,bajo,fp,jubilado,1,Valencia,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08165,2023-01-01,71.0,casado,1,inquilino,1,0,0,alto,universitaria,jubilado,3,Madrid,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08166,2023-01-01,63.0,casado,0,propietario,0,0,0,bajo,secundaria,empleado,4,Andalucia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08167,2023-01-01,73.0,soltero,1,propietario,0,0,1,bajo,universitaria,jubilado,1,Aragon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08168,2023-01-01,73.0,soltero,0,propietario,0,0,0,medio,secundaria,jubilado,1,Galicia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08169,2023-01-01,32.0,soltero,1,propietario,1,0,0,bajo,postgrado,empleado,3,Andalucia,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,0,,0,,0,,1,2023-04-02,0,,0,,0,,0,,0,
C08170,2023-01-01,51.0,casado,1,propietario,1,0,0,medio,secundaria,empleado,4,Cataluna,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08171,2023-01-01,68.0,divorciado,1,inquilino,1,0,0,medio,fp,jubilado,3,Madrid,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,1,2023-12-10,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08172,2023-01-01,56.0,divorciado,0,inquilino,1,0,1,alto,postgrado,desempleado,1,Madrid,0,1,0,0,0,0,1,1,0,0,0,0,1,0,,1,2023-06-11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
C08173,2023-01-01,57.0,soltero,1,propietario,0,0,0,bajo,postgrado,empleado,5,Cataluna,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2023-06-08,0,
