ID;make;model;version;months_old;power;sale_type;num_owners;gear_type;fuel_type;kms;price
102155;Seat;Leon;Le�n 1.6Tdi Cr Reference Copa;74;77;used;;manual;diesel;145000;7000
7521;Audi;A8;4.2 Quattro Tiptronic;201;228;used;;automatic;gasoline;143000;7000
49093;Renault;Megane;M�gane 1.5Dci Dynamique 110;85;81;used;;manual;diesel;143000;7000
48153;Renault;Laguna;Grand Tour 2.0 Privilege;110;103;used;1;manual;gasoline;142000;7000
106576;Suzuki;GrandVitara;2.0 Club;146;103;used;;manual;gasoline;142000;7000
41494;Opel;Insignia;St 1.6T Edition;106;132;used;;manual;gasoline;140000;7000
43791;Opel;Zafira;1.9 Cdti 120Cv Enjoy;136;88;used;;manual;diesel;140000;7000
52695;Volkswagen;Golf;1.9Tdi Trendline 105;141;77;used;;manual;diesel;140000;7000
52694;Volkswagen;Golf;1.9Tdi Sportline 105;142;77;used;;manual;diesel;140000;7000
48154;Renault;Laguna;G.Tour 1.5Dci Expression Eco2;100;81;used;;manual;diesel;139701;7000
12161;Bmw;120;Serie 1 E87 Diesel;149;120;used;;manual;diesel;139000;7000
105280;Smart;Fortwo;Coup� 45 Passion Aut.;143;45;used;;;gasoline;139000;7000
87379;Nissan;Juke;1.6I Acenta;80;86;used;1;manual;gasoline;138650;7000
62774;Chevrolet;Captiva;2.0Vcdi Lt 7 Pl.;120;110;used;;manual;diesel;138000;7000
67252;Citroen;C4Picasso;1.6Hdi Exclusive;129;80;used;;manual;diesel;137000;7000
10048;Audi;Tt;Coup� 1.8T Quattro 225;200;165;used;;manual;gasoline;136000;7000
14765;Bmw;320;Serie 3 E90 Aut.;156;110;used;;automatic;gasoline;135000;7000
67397;Citroen;C4Picasso;1.6Hdi Exclusive;86;80;used;;manual;diesel;135000;7000
106574;Suzuki;GrandVitara;1.9Ddis Jx;121;95;used;;manual;diesel;135000;7000
100465;Seat;Ibiza;1.6 Tdi Cr Copa Style Dpf 77 K;75;77;used;;manual;diesel;134400;7000
13434;Bmw;318;E46 Ci Cabrio Hardtop, **Full;185;105;used;2;automatic;gasoline;133000;7000
68045;Citroen;C5;Tourer 2.0Hdi Premier;92;103;used;;manual;diesel;133000;7000
107037;Toyota;Auris;Toyota Auris 1.4D-4D Luna 5Puertas;117;66;used;1;manual;diesel;133000;7000
1266;Audi;A3;2.0Tdi Ambition S-Tronic;138;103;used;;automatic;diesel;132000;7000
3208;Audi;A4;Avant 3.0 Multitronic;190;162;used;;automatic;gasoline;132000;7000
41650;Opel;Insignia;1.8 Cosmo;83;103;used;;manual;gasoline;132000;7000
47473;Renault;Kangoo;Combi 1.5Dci Profesional N1 75;53;55;used;1;manual;diesel;132000;7000
102034;Seat;Leon;Le�n 1.9Tdi Style Dsg Dpf;98;77;used;;automatic;diesel;130000;7000
75188;Honda;Civic;1.8 I-Vtec Comfort;112;103;used;;manual;gasoline;128500;7000
102035;Seat;Leon;Le�n 1.6Tdi Cr Reference E-Eco. S;94;77;used;;manual;diesel;128000;7000
68675;Citroen;GrandC4Picasso;1.6Hdi Exclusive;134;80;used;2;manual;diesel;127000;7000
94891;Peugeot;407;Sw 2.0Hdi St Sport Pack Aut.4;158;100;used;1;semi-automatic;diesel;127000;7000
63779;Citroen;Berlingo;1.6Hdi Combi 5;90;66;used;1;manual;diesel;125000;7000
68673;Citroen;GrandC4Picasso;1.6Hdi Sx;130;80;used;;manual;diesel;125000;7000
80589;Kia;Carnival;2.9Crdi Exii-Emotion;128;136;used;;manual;diesel;124000;7000
81551;Kia;Sportage;2.0Crdi Vgt Active4X4;124;103;used;;manual;diesel;124000;7000
43483;Opel;Vectra;Caravan 1.9Cdti 8V Elegance;121;88;used;;manual;diesel;123000;7000
14667;Bmw;320;Serie 3 E46 Coup�;182;125;used;;manual;gasoline;120000;7000
62956;Chevrolet;Cruze;1.6 Lt+Clima Park Tronic;76;81;used;1;manual;gasoline;120000;7000
28713;Ford;TransitConnect;Ft 210S Kombi B. Corta Base 90;53;66;used;1;manual;diesel;120000;7000
47559;Renault;Kangoo;Fg. 1.5Dci Profesional 90 Gen5;43;66;used;;manual;diesel;120000;7000
55384;Volkswagen;GolfVariant;1.9Tdi Highline Bluemotion;107;77;used;;manual;diesel;120000;7000
47324;Renault;Kangoo;Combi 1.5Dci Expression 105;89;78;used;;manual;diesel;119000;7000
63888;Citroen;Berlingo;Furgon Hdi 75 600 55 Kw (75 Cv;51;55;used;;manual;diesel;118601;7000
38534;Opel;Astra;Twin Top 1.9Cdti Enjoy;125;110;used;;manual;diesel;117000;7000
43961;Opel;Zafira;1.9Cdti Enjoy 120;105;88;used;;manual;diesel;117000;7000
1322;Audi;A3;Tdi;128;77;used;;manual;diesel;116000;7000
84749;Mazda;3;1.6Crtd Style;85;80;used;;manual;diesel;116000;7000
73865;Fiat;Panda;1.1 4X4 Climbing;182;40;used;;manual;gasoline;115000;7000
100547;Seat;Ibiza;1.2Tdi Cr Reference Www.Inmocoches.Com;72;55;used;;manual;diesel;115000;7000
75191;Honda;Civic;Type-S Heritage;107;103;used;;;diesel;114000;7000
71292;Fiat;500;1.3Mjt Pop;107;55;used;;manual;diesel;113000;7000
27948;Ford;S-Max;2.0Tdci Trend;132;103;used;;manual;diesel;111000;7000
100464;Seat;Ibiza;1.4 Copa;84;63;used;;manual;gasoline;110871;7000
17247;Bmw;520;Serie 5 E60;165;125;used;;manual;gasoline;110000;7000
68641;Citroen;GrandC4Picasso;2.0Hdi Exclusive Cmp;136;100;used;;semi-automatic;diesel;110000;7000
23340;Ford;Fiesta;1.6Tdci Sport;74;70;used;;manual;diesel;110000;7000
92116;Peugeot;208;1.4Hdi Active Solo Este Mes 7000 Euros;63;50;used;;manual;diesel;110000;7000
28709;Ford;TransitConnect;1.8 Tdci 200 S Incluye Descuento Por Financiaci�n;66;66;used;;manual;diesel;109318;7000
51480;Volkswagen;Beetle;1.9Tdi 100;149;74;used;;manual;diesel;109000;7000
43484;Opel;Vectra;1.8 16V Elegance 140;133;103;used;;manual;gasoline;108000;7000
23217;Ford;Fiesta;Ford Fiesta 1.4Tdci Trend 3 Puertas;95;50;used;1;manual;diesel;106000;7000
23442;Ford;Fiesta;1.5 Tdci 75Cv 5P.;44;55;used;;manual;diesel;105000;7000
92155;Peugeot;208;"5P 1,4Hdi Business Line 68Cv ""130� Al Mes""";61;50;used;1;;diesel;104000;7000
96348;Peugeot;Partner;Furg�n 1.6Hdi Confort L1;44;55;used;1;manual;diesel;103696;7000
102033;Seat;Leon;Le�n 1.4 Tsi Style;87;92;used;;manual;gasoline;103000;7000
10255;Bmw;116;Serie 1 E87;135;85;used;;manual;gasoline;102000;7000
47560;Renault;Kangoo;Fg. 1.5Dci Profesional Gen5;42;55;used;;manual;diesel;101000;7000
107071;Toyota;Auris;1.33 Vvt-I;95;74;used;;manual;gasoline;100100;7000
81259;Kia;Rio;1.2 Concept;41;62;used;;manual;gasoline;100000;7000
93361;Peugeot;307;Sw 1.6Hdi Pack 110;124;80;used;;manual;diesel;100000;7000
45472;Renault;Clio;1.5Dci Eco2 Energy Business 75 Impecable;43;55;used;1;manual;diesel;100000;7000
48128;Renault;Laguna;G.Tour 2.0Dci Dynamique;116;96;used;;manual;diesel;100000;7000
100462;Seat;Ibiza;St 1.6Tdi Cr Reference Www.Inmocoches.Com;83;66;used;;manual;diesel;100000;7000
102036;Seat;Leon;Le�n 1.6Tdi Cr Reference Unico Propietario;94;77;used;1;manual;diesel;100000;7000
67251;Citroen;C4Picasso;2.0I Exclusive Cmp;123;103;used;;semi-automatic;gasoline;99000;7000
93362;Peugeot;307;Cc 1.6I 110Cv Cabrio;158;81;used;;manual;gasoline;99000;7000
16370;Bmw;330;Serie 3 E46 Xi;190;170;used;1;manual;gasoline;98000;7000
43933;Opel;Zafira;1.8 16V Cosmo;117;103;used;;manual;gasoline;98000;7000
98986;Seat;Altea;Freetrack 2.0Tdi 170 4Wd;127;125;used;1;manual;diesel;98000;7000
107009;Toyota;Auris;1.4D-4D;133;125;used;;manual;diesel;97441;7000
28711;Ford;TransitConnect;Furgon;62;66;used;;manual;diesel;95000;7000
88394;Nissan;Note;1.5Dci Tekna Premium 90;50;66;used;1;manual;diesel;94685;7000
72905;Fiat;Doblo;Cargo 1.3Mjt Base 90 E5;54;66;used;1;manual;diesel;93300;7000
93501;Peugeot;308;Sw 1.6Hdi Fap Sport 6 Vel.;105;80;used;;manual;diesel;92000;7000
92115;Peugeot;208;1.4 Vti Allure;66;70;used;;manual;gasoline;91500;7000
23307;Ford;Fiesta;1.6 Tdci Sport 70 Kw (95 Cv);81;70;used;;;diesel;91000;7000
71293;Fiat;500;1.2 Lounge;105;51;used;;manual;gasoline;90000;7000
93612;Peugeot;308;1.6Hdi Fap Business Line;79;68;used;;manual;diesel;90000;7000
99795;Seat;Exeo;1.8 Style;105;110;used;;manual;gasoline;90000;7000
23444;Ford;Fiesta;1.25 Duratec 82Cv Trend 5P Precio Final Vinculado;47;60;used;;manual;gasoline;89654;7000
77289;Hyundai;Ix20;1.6Crdi Gls Bluedrive Comfort;68;84;used;;manual;diesel;89000;7000
22133;Ford;C-Max;1.8Tdci Trend;110;85;used;;manual;diesel;88500;7000
71329;Fiat;500;1.3Mjt Pop;86;55;used;;manual;diesel;87000;7000
103989;Skoda;Fabia;1.6Tdi Family;74;55;used;;manual;diesel;87000;7000
57500;Volkswagen;Polo;1.4Tdi United 80;114;58;used;;manual;diesel;87000;7000
94890;Peugeot;407;1.6Hdi Confort;104;80;used;;manual;diesel;86246;7000
24433;Ford;Focus;Wagon 1.8Tdci Ghia 115Cv 5 Puertas;141;85;used;2;manual;diesel;85000;7000
47423;Renault;Kangoo;Combi 1.5Dci Campus;73;50;used;;manual;diesel;85000;7000
100466;Seat;Ibiza;1.6Tdi Cr Copa Style Dpf 105;76;77;used;;manual;diesel;85000;7000
23213;Ford;Fiesta;1.6Tdci Sport;106;66;used;1;manual;diesel;84600;7000
92022;Peugeot;207;Active 1.6 Hdi 92 Fap;77;67;used;;manual;diesel;83300;7000
93500;Peugeot;308;1.6Hdi Fap Sport 5 Vel.;107;80;used;;manual;diesel;83000;7000
52696;Volkswagen;Golf;1.9Tdi Sportline 105;135;77;used;;manual;diesel;83000;7000
93502;Peugeot;308;1.6Hdi Sport - Impecable Estado;108;66;used;;manual;diesel;80000;7000
10049;Audi;Tt;Roadster 2.0 Tfsi;136;160;used;;manual;gasoline;79900;7000
65115;Citroen;C3;Attraction 1.4 Hdi 70B Cv 5P;70;50;used;;manual;diesel;78803;7000
86861;Mitsubishi;Montero;Corto 2.5 Tdi Gl;227;73;used;;manual;diesel;78000;7000
100548;Seat;Ibiza;1.6 Tdi Cr Style 66 Kw (90 Cv);69;66;used;;;diesel;77000;7000
74997;Honda;Accord;Coup� 2.0I Es Vtec;183;108;used;;manual;gasoline;76000;7000
27947;Ford;S-Max;1.8Tdci Trend;128;92;used;;manual;diesel;75000;7000
49031;Renault;Megane;1.6 16V Dynamique 81 Kw (110 Cv);89;81;used;;manual;gasoline;74999;7000
42630;Opel;Meriva;1.7 Cdti Excellence;72;81;used;;;diesel;74234;7000
40479;Opel;Corsa;1.3 Ecoflex 75 Cv Expression;53;55;used;;manual;diesel;73809;7000
90453;Nissan;X-Trail;Columbia 2.2Dci Vertex4X2;141;100;used;;manual;diesel;73000;7000
91906;Peugeot;207;1.6 Vti 16V Sport Aut.;101;88;used;;automatic;gasoline;73000;7000
62617;Chevrolet;Aveo;"1.2 16V Lt 86C.V. 17"" Navegador Camara Cristales T";59;63;used;;manual;gasoline;72000;7000
38718;Opel;Astra;1.7 Cdti Dpf Edition;96;81;used;;manual;diesel;72000;7000
100721;Seat;Ibiza;1.2 Td Reference;42;55;used;;manual;diesel;71304;7000
24911;Ford;Focus;1.0 Ecoboost Auto-S;62;74;used;;manual;gasoline;68400;7000
14668;Bmw;320;Serie 3 E46/2 Coup�;175;125;used;;manual;gasoline;68000;7000
66296;Citroen;C4;1.6 G.;82;87;km_0;;manual;gasoline;68000;7000
49032;Renault;Megane;M�gane 1.5Dci Sl Tom Tom 105;98;78;used;;manual;diesel;66100;7000
96037;Peugeot;Expert;Furg�n 1.6Hdi 227 L1H1 90;108;66;used;;manual;diesel;66000;7000
30083;Mercedes-Benz;A180;Cdi;153;80;used;;manual;diesel;62000;7000
23265;Ford;Fiesta;Ford Fiesta 1.25 Trend 82 5 Puertas;95;60;used;1;manual;gasoline;60000;7000
76591;Hyundai;I30;1.6Crdi Classic 90;111;66;used;;manual;diesel;60000;7000
57714;Volkswagen;Polo;1.2 Tsi Advance 90;40;66;used;;manual;gasoline;60000;7000
103990;Skoda;Fabia;1.2 Tsi Montecarlo 105;74;77;used;;manual;gasoline;58000;7000
71382;Fiat;500;1.2 Lounge;49;51;used;;manual;gasoline;57000;7000
93360;Peugeot;307;Cc 2.0 Sport 180;142;132;used;;manual;gasoline;54000;7000
23443;Ford;Fiesta;1.25 Trend 82;48;60;used;;manual;gasoline;50000;7000
91847;Peugeot;207;Cc 1.6 Vti;120;88;used;;manual;gasoline;48000;7000
100991;Seat;Ibiza;1.0 Style 55 Kw (75 Cv);25;55;used;;manual;gasoline;48000;7000
91905;Peugeot;207;Sport 1.6 Hdi 90;105;66;used;;manual;diesel;47001;7000
95892;Peugeot;Bipper;1.4Hdi Furgon;76;55;used;1;manual;diesel;47000;7000
28708;Ford;TransitConnect;Ft 200S Van B. Corta Base;52;55;used;1;manual;diesel;45000;7000
70421;Dacia;Sandero;1.2 Ambiance 75;56;55;used;;manual;gasoline;43500;7000
81258;Kia;Rio;1.2 Concept;45;62;used;;manual;gasoline;42000;7000
93561;Peugeot;308;1.6Hdi Envy;87;68;used;;manual;diesel;42000;7000
57648;Volkswagen;Polo;1.2 Advance 60;60;44;used;;manual;gasoline;41000;7000
108396;Toyota;Aygo;70 City;68;50;used;;manual;gasoline;37071;7000
26322;Ford;Ka/Ka+;Ka 1.20 Auto-S;32;51;used;;manual;gasoline;35000;7000
71355;Fiat;500;1.2 S;52;51;used;;semi-automatic;gasoline;32500;7000
110179;Toyota;Yaris;1.3 Vvt-I Ts;102;74;used;1;manual;gasoline;28000;7000
45105;Renault;Clio;1.5Dci Ecoleader Energy Dynamique 90;141;66;used;;manual;diesel;23000;7000
105447;Smart;Fortwo;Coup� 52 Mhd Pulse Aut.;53;52;used;;semi-automatic;gasoline;22840;7000
100618;Seat;Ibiza;1.2 Tsi Fr Tech;52;77;used;;manual;gasoline;8800;7000
26321;Ford;Ka/Ka+;Ka 1.20 Auto-S;29;51;used;;manual;gasoline;3700;7000
75189;Honda;Civic;Eg6;300;117;used;;manual;gasoline;1000;7000
67395;Citroen;C4Picasso;1.6 Hdi 110 Fap Business;81;82;used;;automatic;diesel;335000;6999
67396;Citroen;C4Picasso;1.6 Hdi 110 Fap Business;81;82;used;;automatic;diesel;335000;6999
112948;Volvo;Xc90;2.4 D5 Awd Executive;147;136;used;;manual;diesel;330000;6999
17257;Bmw;520;Serie 5 E60 Diesel;145;120;used;;manual;diesel;320000;6999
14764;Bmw;320;Serie 3 E90 Diesel;149;120;used;;manual;diesel;280000;6999
20796;Bmw;X5;3.0D Aut.;167;160;used;;automatic;diesel;260000;6999
13477;Bmw;318;Serie 3 E90 Diesel;144;90;used;;manual;diesel;258000;6999
14830;Bmw;320;Serie 3 E46 Diesel;146;110;used;;manual;diesel;244000;6999
6400;Audi;A6;3.0Tdi Quattro Tiptronic;158;165;used;1;automatic;diesel;240000;6999
106571;Suzuki;GrandVitara;1.9Ddis Jlx;140;95;used;1;manual;diesel;240000;6999
60363;Volkswagen;Touran;1.9Tdi Traveller Dsg 105;102;77;used;;automatic;diesel;232000;6999
3476;Audi;A4;2.0Tdi Dpf;129;103;used;;manual;diesel;231000;6999
20744;Bmw;X5;3.0I Aut.;191;170;used;;automatic;gasoline;230000;6999
31852;Mercedes-Benz;C200;Sportcoup� Cdi Sport Edition *** Financiacion ***;130;89;used;;manual;diesel;230000;6999
68713;Citroen;GrandC4Picasso;2.0Hdi Exclusive Cmp;117;101;used;;automatic;diesel;229000;6999
68715;Citroen;GrandC4Picasso;2.0Hdi Exclusive Cmp;117;101;used;;automatic;diesel;229000;6999
22201;Ford;C-Max;1.6Tdci Trend 115 Gran Ocasion Nacional Economico;70;85;used;1;manual;diesel;210000;6999
86860;Mitsubishi;Montero;3.2 Di-D Gls Gran Ocasion Ecomico;205;121;used;1;manual;diesel;210000;6999
52692;Volkswagen;Golf;1.9Tdi Highline;141;77;used;;manual;diesel;207000;6999
52693;Volkswagen;Golf;1.9Tdi Highline;141;77;used;;manual;diesel;207000;6999
101898;Seat;Leon;1.9 Tdi Stylance;124;77;used;;manual;diesel;203000;6999
101900;Seat;Leon;1.9 Tdi Stylance;124;77;used;;manual;diesel;203000;6999
31851;Mercedes-Benz;C200;Sportcoup� Cdi Sport Edition-Nacional-Kmcertificad;134;90;used;2;manual;diesel;202000;6999
93611;Peugeot;308;Sw 1.6Hdi Fap Active;78;68;used;;manual;diesel;202000;6999
14909;Bmw;320;Serie 3 E90 Diesel;134;120;used;;manual;diesel;200000;6999
79570;Jeep;Compass;2.0Crd Sport **** Impecable *** Financiacion ***;110;103;used;;manual;diesel;199000;6999
109423;Toyota;Rav4;2.0 D4-D Luna;182;85;used;1;manual;diesel;199000;6999
91968;Peugeot;207;Sw 1.6Hdi Sport;93;66;used;;manual;diesel;186000;6999
91969;Peugeot;207;Sw 1.6Hdi Sport;93;66;used;;manual;diesel;186000;6999
68129;Citroen;C5;2.0Hdi Business;64;103;used;2;manual;diesel;184110;6999
3539;Audi;A4;Avant 2.0Tdi;121;103;used;1;manual;diesel;183456;6999
24682;Ford;Focus;1.8Tdci Titanium;105;85;used;1;manual;diesel;181000;6999
68748;Citroen;GrandC4Picasso;2.0Hdi Exclusive Cmp *** Financiacion ***;110;100;used;;automatic;diesel;180000;6999
49376;Renault;Megane;M�gane 1.5Dci Life 95;40;70;used;;manual;diesel;176000;6999
85707;Mini;Cooper;Mini;151;85;used;;manual;gasoline;174000;6999
98550;Saab;9-3;1.9Tid Vector;120;110;used;1;manual;diesel;173000;6999
81550;Kia;Sportage;2.0 Cup *** Financiacion ***;119;104;used;;manual;gasoline;171000;6999
11288;Bmw;118;Serie 1 E87;136;121;used;;manual;gasoline;170000;6999
40556;Opel;Corsa;1.3 Ecoflex Selective 95;47;70;used;1;manual;diesel;167000;6999
93727;Peugeot;308;Sw 1.6Hdi Fap Active;56;68;used;1;manual;diesel;167000;6999
41837;Opel;Insignia;St 2.0Cdti Selective Business S;56;96;used;;manual;diesel;161000;6999
43931;Opel;Zafira;1.9Cdti Enjoy 120 Www.Inmocoches.Com;115;88;used;;manual;diesel;160000;6999
94889;Peugeot;407;Coup� 2.0Hdi;97;100;used;;manual;diesel;160000;6999
96006;Peugeot;Expert;Combi Diesel 5 2.0Hdi 250 C;146;70;used;;manual;diesel;160000;6999
1168;Audi;A3;2.0Tdi Ambition Dsg;166;103;used;;automatic;diesel;159000;6999
49167;Renault;Megane;M�gane 1.5Dci Authentique;74;66;used;;manual;diesel;156426;6999
82614;Land;RoverFreelander;2.0Td4 Sport;158;82;used;;manual;diesel;155000;6999
52639;Volkswagen;Golf;2.0Tdi Sportline Dsg;158;103;used;;automatic;diesel;154000;6999
98722;Seat;Alhambra;2.0Tdi Reference 140Cv *Impecable* Garantizado;128;103;used;;manual;diesel;152000;6999
68747;Citroen;GrandC4Picasso;2.0Hdi Premier *** Impecable *** Financiacion ***;109;100;used;;automatic;diesel;150000;6999
49377;Renault;Megane;1.5 Dci 95 Cv Limited;45;70;used;1;manual;diesel;147000;6999
30096;Mercedes-Benz;A180;Cdi Auto;141;80;used;1;automatic;diesel;145000;6999
106572;Suzuki;GrandVitara;1.9Ddis Jx;144;95;used;;manual;diesel;145000;6999
100546;Seat;Ibiza;1.2 Tdi Cr Reference 75 Cv;68;55;used;;manual;diesel;140660;6999
43932;Opel;Zafira;1.9Cdti Cosmo 120 Www.Inmocoches.Com;116;88;used;;manual;diesel;138000;6999
85030;Mazda;6;2.0Crtd Active;115;103;used;;manual;diesel;136000;6999
86859;Mitsubishi;Montero;Sport 2.5 Tdi Gls;195;84;used;;manual;diesel;131900;6999
48925;Renault;Megane;2.0 Turbo 16V 5P. Gt;114;120;used;;manual;gasoline;130175;6999
23305;Ford;Fiesta;1.4 Tdci 70Cv 5P. Titanium.Bs.;86;38;used;;manual;diesel;130000;6999
23306;Ford;Fiesta;1.4 Tdci 70Cv 5P. Titanium.Bs.;86;38;used;;manual;diesel;130000;6999
101899;Seat;Leon;Le�n 2.0Tdi Stylance Dsg;133;103;used;;automatic;diesel;130000;6999
56748;Volkswagen;PassatVariant;2.0Tdi Highline Dpf;136;103;used;;manual;diesel;129000;6999
80162;Jeep;Wrangler;2.5 Capota Lona;296;89;used;;manual;gasoline;126500;6999
14908;Bmw;320;320 D Serie 3 E91 Touring Diesel Garantia Oficial;131;120;used;1;automatic;diesel;120859;6999
16367;Bmw;330;330Ci;170;0;used;;automatic;gasoline;119000;6999
41493;Opel;Insignia;2.0 Cdti Edition;109;96;used;;manual;diesel;116000;6999
103987;Skoda;Fabia;Station Wagon 1.6 Tdi Cr 75Cv Wagon Style;96;55;used;;manual;diesel;113000;6999
103988;Skoda;Fabia;Station Wagon 1.6 Tdi Cr 75Cv Wagon Style;96;55;used;;manual;diesel;113000;6999
62024;Alfa;RomeoMito;1.4 Tb Distinctive 120;109;88;used;;manual;gasoline;112000;6999
110924;Volvo;S40;2.0 D Summum;104;100;used;;manual;diesel;110188;6999
67303;Citroen;C4Picasso;1.6Hdi Sx *Impecable* Totalmente Revisado;121;80;used;1;manual;diesel;110000;6999
68714;Citroen;GrandC4Picasso;1.6Hdi Exclusive Cmp *** Impecable ***Financiacion;120;80;used;;automatic;diesel;110000;6999
67250;Citroen;C4Picasso;1.8 16V Sx;123;93;used;;manual;gasoline;107810;6999
16125;Bmw;325;Serie 3 E46/2 Coup�;180;141;used;;manual;gasoline;106000;6999
48969;Renault;Megane;M�gane 1.4 Tce Privilege;100;96;used;;manual;gasoline;106000;6999
80690;Kia;Cee'D;1.4 109Cv 5P. Lx;101;80;used;;manual;gasoline;105000;6999
80691;Kia;Cee'D;1.4 109Cv 5P. Lx;101;80;used;;manual;gasoline;105000;6999
57604;Volkswagen;Polo;1.2 Advance 60;68;44;used;1;manual;gasoline;105000;6999
71354;Fiat;500;C 1.2 Lounge;60;51;used;;manual;gasoline;102000;6999
100461;Seat;Ibiza;St 1.6Tdi Cr Style 105Cv * Impecable * Garantizado;79;77;used;;manual;diesel;101000;6999
63375;Chrysler;GrandVoyager;2.8Crd Lx Aut. *** 100.000 Km *** Financiacion **;134;110;used;;automatic;diesel;100000;6999
110145;Toyota;Yaris;1.4D-4D Sol;134;66;used;1;automatic;diesel;99000;6999
62699;Chevrolet;Aveo;1.4 16V Lt;70;74;used;;manual;gasoline;97400;6999
67340;Citroen;C4Picasso;1.6 Vti 120 Classique;109;88;used;;manual;gasoline;90867;6999
49092;Renault;Megane;M�gane S.T. 1.5Dci Emotion 110;80;81;used;1;manual;diesel;90000;6999
104782;Skoda;Superb;2.0Tdi Elegance *** 90.000 Km ***;134;103;used;;manual;diesel;90000;6999
64526;Citroen;C-Elys�e;1.6Hdi Exclusive 92Cv;46;68;used;;manual;diesel;85000;6999
71291;Fiat;500;1.2 Sport;100;51;used;;manual;gasoline;85000;6999
71342;Fiat;500;1.2 69 Cv;54;51;used;1;manual;gasoline;83000;6999
56032;Volkswagen;Passat;2.0Tdi Advance;110;103;used;;manual;diesel;78300;6999
40601;Opel;Corsa;Corsa 1.4I Expression 90Cv 5 Puertas 5 Plazas;33;66;used;;manual;gasoline;75600;6999
40600;Opel;Corsa;Corsa 1.4I Expression 90Cv 5 Puertas 5 Plazas;33;66;used;;manual;gasoline;75400;6999
57712;Volkswagen;Polo;1.0 Bmt Edition 75 Manos Libres;45;55;used;;manual;gasoline;68599;6999
57713;Volkswagen;Polo;1.0 Bmt Edition 75Cv Manos Libres;45;55;used;;manual;gasoline;67899;6999
23515;Ford;Fiesta;1.5 Tdci Titanium 95Cv Llantas;34;70;used;;manual;diesel;62550;6999
23514;Ford;Fiesta;1.5 Tdci Titanium 95Cv;34;70;used;;manual;diesel;59115;6999
23157;Ford;Fiesta;1.6 Tdci 90Cv 3P. Dpf Titanium;109;66;used;;manual;diesel;56000;6999
23158;Ford;Fiesta;1.6 Tdci 90Cv 3P. Dpf Titanium;109;66;used;;manual;diesel;56000;6999
40328;Opel;Corsa;1.4 111 100 Automatico Www.Inmocoches.Com;92;74;used;;automatic;gasoline;48000;6999
63621;Chrysler;Voyager;2.4 Se *** 45.000 Km *** Impecable ***;134;110;used;;manual;gasoline;45000;6999
76618;Hyundai;I30;1.4 Cvvt Classic;95;80;used;;manual;gasoline;45000;6999
64036;Citroen;Berlingo;Fg 1.6 Hdi 75 3P (No Aire);37;55;used;1;manual;diesel;44867;6999
64037;Citroen;Berlingo;Fg 1.6 Hdi 75 3P (No Aire);37;55;used;;manual;diesel;44867;6999
64038;Citroen;Berlingo;Fg 1.6 Hdi 75 3P (No Aire);37;55;used;;manual;diesel;44867;6999
57569;Volkswagen;Polo;1.2 Advance;79;51;used;1;manual;gasoline;40000;6999
64528;Citroen;C-Elys�e;Puretech 60Kw (82Cv) Seduction;13;60;used;;manual;gasoline;14990;6999
64527;Citroen;C-Elys�e;Puretech 60Kw (82Cv) Seduction;13;60;used;;manual;gasoline;11700;6999
76145;Hyundai;I10;1.0 Klass 49 Kw (66 Cv);11;48;used;;manual;gasoline;11000;6999
3405;Audi;A4;Avant 2.0Tdi;146;103;used;;manual;diesel;5000;6999
7520;Audi;A8;4.0Tdi Quattro Tiptronic Cuero Techo;170;202;used;;automatic;diesel;345000;6995
14763;Bmw;320;Serie 3 E46/2 Coup� Diesel;152;110;used;;automatic;diesel;229900;6995
50492;Renault;Scenic;Sc�nic 1.9Dci Dynamique;93;96;used;;manual;diesel;208000;6995
19800;Bmw;X3;3.0D Aut.;161;150;used;;automatic;diesel;200000;6995
43482;Opel;Vectra;Caravan 3.0Cdti V6 Sport As;140;135;used;;automatic;diesel;199000;6995
55383;Volkswagen;GolfVariant;1.6 Tdi Cr Advance Dsg;78;77;used;;automatic;diesel;195000;6995
52691;Volkswagen;Golf;1.9Tdi Highline Dsg;145;77;used;;automatic;diesel;185000;6995
38813;Opel;Astra;St 2.0Cdti S/S Sportive 165;65;121;used;;manual;diesel;170000;6995
49166;Renault;Megane;M�gane S.T. 1.5Dci Dynamique 110;71;81;used;;manual;diesel;164000;6995
51478;Volkswagen;Beetle;Cabrio 2.0;177;84;used;;manual;gasoline;163224;6995
98549;Saab;9-3;Cabrio 1.8T Linear;158;110;used;;manual;gasoline;148000;6995
52813;Volkswagen;Golf;1.9Tdi Gt Sport 105- Kit Completo R-32- Muy Bonito;116;77;used;;manual;diesel;148000;6995
85705;Mini;Cooper;Mini;127;88;used;;manual;gasoline;145000;6995
93464;Peugeot;308;Sw 1.6 Vti Sport;112;88;used;;manual;gasoline;145000;6995
38716;Opel;Astra;Sports Tourer 1.7 Cdti Ecoe Edition Sw;94;80;used;;manual;diesel;130000;6995
38717;Opel;Astra;Sports Tourer 1.7 Cdti Ecoe Edition Sw;94;80;used;;manual;diesel;130000;6995
45389;Renault;Clio;1.5Dci Business Eco2;60;55;used;;manual;diesel;129392;6995
38594;Opel;Astra;Twin Top 1.8 Cosmo Aut.;117;102;used;;automatic;gasoline;127327;6995
45216;Renault;Clio;1.6 Luxe Privilege Autom�tico Clima Llantas;110;82;used;;automatic;gasoline;125000;6995
